t,s,Solar,Storage injection,Storage generation,storage_status,unmet,surplus,lower_fcas,up_fcas,lower_fcas_stor,up_fcas_stor,Load,dual_demand,emission
515,Avg,5.2752886293102295,4.436560841535297,0.0,7.433133516021901,0.0,0.0,0.0,0.0,11.937316141530099,0.527528862931023,0.8387277877749328,-0.0,0.0
516,Avg,0.0,4.5754651857528605,6.004299350887381,6.004299350887381,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.828404230045782,-0.0,0.0
517,Avg,5.3818133338529295,4.563786208446109,0.0,10.56808555933349,0.0,0.0,0.0,0.0,11.937316141530099,0.538181333385293,0.8180271254068207,-0.0,0.0
518,Avg,0.0,0.0,0.8793023302483265,9.688783229085164,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7913720972234938,-0.0,0.0
519,Avg,0.0,6.533124557487814,8.110953893286489,8.110953893286489,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7667339464700264,-0.0,0.0
520,Avg,3.1077424673109433,2.357750040133161,0.0,10.46870393341965,0.0,0.0,0.0,0.0,11.937316141530099,0.31077424673109433,0.7499924271777825,-0.0,0.0
521,Avg,1.5446082158691499,9.926291729458857,10.120267420645797,10.274728242232712,0.0,0.0,0.0,0.0,11.937316141530099,0.154460821586915,0.7265571649915107,-0.0,0.0
522,Avg,0.0,0.0,0.7818631977518931,9.49286504448082,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7036768779767038,-0.0,0.0
523,Avg,0.0,0.0,0.7958128722605021,8.697052172220317,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7162315850344518,-0.0,0.0
524,Avg,0.0,0.0,0.7914784233454828,7.9055737488748345,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7123305810109345,-0.0,0.0
525,Avg,0.0,0.0,0.7569235571589951,7.14865019171584,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6812312014430956,-0.0,0.0
526,Avg,0.0,0.0,0.7279131998740619,6.420736991841777,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6551218798866557,-0.0,0.0
527,Avg,0.0,0.0,0.7007917064389043,5.719945285402873,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6307125357950139,-0.0,0.0
528,Avg,0.0,0.0,0.6731023508104522,5.046842934592421,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6057921157294069,-0.0,0.0
529,Avg,0.0,0.0,0.6483721418763456,4.3984707927160756,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5835349276887111,-0.0,0.0
530,Avg,0.0,0.0,0.6296661592419377,3.7688046334741383,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5666995433177439,-0.0,0.0
531,Avg,0.0,0.0,0.6192718609846761,3.1495327724894624,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5573446748862085,-0.0,0.0
532,Avg,0.0,0.0,0.6170335074691574,2.532499265020305,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5553301567222416,-0.0,0.0
533,Avg,0.0,0.0,0.6346471593574994,1.8978521056628057,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5711824434217494,-0.0,0.0
534,Avg,0.0,0.0,0.6866633549876024,1.2111887506752033,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6179970194888422,-0.0,0.0
535,Avg,0.14655926233412442,0.0,0.5982664122208954,0.6129223384543079,0.0,0.0,0.0,0.0,11.937316141530099,0.014655926233412442,0.6849990333329303,-0.0,0.0
536,Avg,0.7685793136954501,0.0,0.0,0.6129223384543079,0.0,0.0,0.0,0.0,11.937316141530099,0.07685793136954501,0.7685793136954501,-0.0,0.0
537,Avg,3.853415399109843,3.040858231674807,0.0,3.653780570129115,0.0,0.0,0.0,0.0,11.937316141530099,0.3853415399109843,0.812557167435036,-0.0,0.0
538,Avg,0.0,0.0,0.9347213924417257,2.719059177687389,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8412492531975531,-0.0,0.0
539,Avg,5.303077682669196,4.450122973875702,0.0,7.169182151563091,0.0,0.0,0.0,0.0,11.937316141530099,0.5303077682669196,0.8529547087934938,-0.0,0.0
540,Avg,0.0,4.326797433646742,5.747989792604916,5.747989792604916,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8463933796976828,-0.0,0.0
541,Avg,5.414233896105056,4.582534951240384,0.0,10.3305247438453,0.0,0.0,0.0,0.0,11.937316141530099,0.5414233896105056,0.8316989448646723,-0.0,0.0
542,Avg,0.0,6.992975227970787,8.661749985908044,8.661749985908044,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.802599759346453,-0.0,0.0
543,Avg,0.0,0.0,0.8731981510489374,7.788551834859106,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7858783359440437,-0.0,0.0
544,Avg,3.1679520829220342,2.3886737933122877,0.0,10.177225628171394,0.0,0.0,0.0,0.0,11.937316141530099,0.3167952082922034,0.7792782896097467,-0.0,0.0
545,Avg,1.5955548136939193,9.708119078493356,9.862894612647679,10.02245009401707,0.0,0.0,0.0,0.0,11.937316141530099,0.15955548136939193,0.7640408865834741,-0.0,0.0
546,Avg,0.08105140563031521,0.0,0.7369727747612143,9.285477319255856,0.0,0.0,0.0,0.0,11.937316141530099,0.008105140563031521,0.744326902915408,-0.0,0.0
547,Avg,0.0,0.0,0.839484381877462,8.445992937378394,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7555359436897158,-0.0,0.0
548,Avg,0.0,0.0,0.8344757165606604,7.611517220817733,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7510281449045944,-0.0,0.0
549,Avg,0.0,0.0,0.7924567229067441,6.819060497910989,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7132110506160696,-0.0,0.0
550,Avg,0.0,0.0,0.7594644490765634,6.059596048834426,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6835180041689071,-0.0,0.0
551,Avg,0.0,0.0,0.726295323926107,5.3333007249083195,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6536657915334962,-0.0,0.0
552,Avg,0.0,0.0,0.6951094800719575,4.638191244836362,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6255985320647617,-0.0,0.0
553,Avg,0.0,0.0,0.6705470879677052,3.9676441568686567,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6034923791709347,-0.0,0.0
554,Avg,0.0,0.0,0.6516257286989431,3.3160184281697136,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5864631558290487,-0.0,0.0
555,Avg,0.0,0.0,0.6408023155520659,2.675216112617648,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5767220839968593,-0.0,0.0
556,Avg,0.0,0.0,0.637684667383275,2.037531445234373,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5739162006449475,-0.0,0.0
557,Avg,0.0,0.0,0.6513224881344256,1.3862089570999472,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.586190239320983,-0.0,0.0
558,Avg,0.0,0.0,0.6931044785499736,0.6931044785499736,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6237940306949762,-0.0,0.0
559,Avg,0.3904040232848894,0.0,0.32703203811074233,0.36607244043923126,0.0,0.0,0.0,0.0,11.937316141530099,0.03904040232848894,0.6847328575845575,-0.0,0.0
560,Avg,0.7551226508610457,0.0,0.0,0.36607244043923126,0.0,0.0,0.0,0.0,11.937316141530099,0.07551226508610458,0.7551226508610457,-0.0,0.0
561,Avg,3.3418707228424367,2.5524867705606114,0.0,2.9185592109998426,0.0,0.0,0.0,0.0,11.937316141530099,0.3341870722842437,0.7893839522818251,-0.0,0.0
562,Avg,0.0,0.0,0.914429365224579,2.004129845775264,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.822986428702121,-0.0,0.0
563,Avg,5.198868732573075,4.3601307072693585,0.0,6.364260553044622,0.0,0.0,0.0,0.0,11.937316141530099,0.5198868732573075,0.8387380253037166,-0.0,0.0
564,Avg,0.0,3.692958595981124,5.028609574512873,5.028609574512873,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.832790021080462,-0.0,0.0
565,Avg,5.38412908829951,4.569588536584338,0.0,9.598198111097211,0.0,0.0,0.0,0.0,11.937316141530099,0.538412908829951,0.8145405517151716,-0.0,0.0
566,Avg,0.0,0.0,0.8737320285787802,8.72446608251843,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7863588257209021,-0.0,0.0
567,Avg,0.0,0.0,0.8626958133932651,7.8617702691251665,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7764262320539386,-0.0,0.0
568,Avg,3.1447945384562304,10.48971495941722,9.018502887348381,9.332982341194004,0.0,0.0,0.0,0.0,11.937316141530099,0.31447945384562304,0.7717321776525532,-0.0,0.0
569,Avg,1.593239059247339,0.8330572575880422,0.0,10.166039598782046,0.0,0.0,0.0,0.0,11.937316141530099,0.15932390592473392,0.7601818016592969,-0.0,0.0
570,Avg,0.08336716007689565,0.0,0.7298743707803587,9.436165228001688,0.0,0.0,0.0,0.0,11.937316141530099,0.008336716007689565,0.7402540937792184,-0.0,0.0
571,Avg,0.0,0.0,0.8411471494125383,8.595018078589149,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7570324344712844,-0.0,0.0
572,Avg,0.0,0.0,0.8322549171068417,7.762763161482308,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7490294253961576,-0.0,0.0
573,Avg,0.0,0.0,0.786260139126565,6.976503022355743,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7076341252139084,-0.0,0.0
574,Avg,0.0,0.0,0.7543445612248294,6.222158461130913,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6789101051023464,-0.0,0.0
575,Avg,0.0,0.0,0.7204469659192293,5.501711495211684,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6484022693273064,-0.0,0.0
576,Avg,0.0,0.0,0.6927130931903053,4.808998402021379,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6234417838712747,-0.0,0.0
577,Avg,0.0,0.0,0.6726753424082403,4.136323059613138,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6054078081674162,-0.0,0.0
578,Avg,0.0,0.0,0.655133779199947,3.4811892804131914,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5896204012799523,-0.0,0.0
579,Avg,0.0,0.0,0.6440231347928229,2.8371661456203685,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5796208213135406,-0.0,0.0
580,Avg,0.0,0.0,0.638798484300862,2.1983676613195064,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5749186358707757,-0.0,0.0
581,Avg,0.0,0.0,0.6470531530856065,1.5513145082339,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5823478377770458,-0.0,0.0
582,Avg,0.0,0.0,0.6851491650307568,0.8661653432031431,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6166342485276811,-0.0,0.0
583,Avg,0.511781732694276,0.0,0.1818362043688111,0.684329138834332,0.0,0.0,0.0,0.0,11.937316141530099,0.0511781732694276,0.675434316626206,-0.0,0.0
584,Avg,0.7464960372548306,0.0,0.0,0.684329138834332,0.0,0.0,0.0,0.0,11.937316141530099,0.07464960372548306,0.7464960372548306,-0.0,0.0
585,Avg,3.749206449013724,2.9636948103969734,0.0,3.6480239492313054,0.0,0.0,0.0,0.0,11.937316141530099,0.37492064490137245,0.7855116386167506,-0.0,0.0
586,Avg,0.0,0.0,0.9182991698291011,2.729724779402204,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.826469252846191,-0.0,0.0
587,Avg,5.178026942553852,4.335801037536296,0.0,7.0655258169385,0.0,0.0,0.0,0.0,11.937316141530099,0.5178026942553852,0.8422259050175561,-0.0,0.0
588,Avg,0.0,4.26543291012435,5.665479363531425,5.665479363531425,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8334985170539324,-0.0,0.0
589,Avg,5.344761262707643,4.5249424855042015,0.0,10.190421849035626,0.0,0.0,0.0,0.0,11.937316141530099,0.5344761262707644,0.8198187772034415,-0.0,0.0
590,Avg,0.0,6.893954428628085,8.542188138831856,8.542188138831856,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7940148963205859,-0.0,0.0
591,Avg,0.0,0.0,0.8723006001714971,7.669887538660358,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7850705401543474,-0.0,0.0
592,Avg,3.117005485097265,10.277180415963844,8.817683703057238,9.129384251566965,0.0,0.0,0.0,0.0,11.937316141530099,0.3117005485097265,0.7757404018849354,-0.0,0.0
593,Avg,1.560818496995213,0.8074626413794208,0.0,9.936846892946384,0.0,0.0,0.0,0.0,11.937316141530099,0.15608184969952132,0.7533558556157922,-0.0,0.0
594,Avg,0.08105140563031521,0.0,0.7266160187905758,9.210230874155808,0.0,0.0,0.0,0.0,11.937316141530099,0.008105140563031521,0.7350058225418334,-0.0,0.0
595,Avg,0.0,0.0,0.8324653786039198,8.377765495551888,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7492188407435277,-0.0,0.0
596,Avg,0.0,0.0,0.8216806780144454,7.556084817537442,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7395126102130009,-0.0,0.0
597,Avg,0.0,0.0,0.78138156110967,6.774703256427772,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.703243404998703,-0.0,0.0
598,Avg,0.0,0.0,0.7447712781359954,6.029931978291777,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6702941503223958,-0.0,0.0
599,Avg,0.0,0.0,0.7174553325080303,5.312476645783747,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6457097992572273,-0.0,0.0
600,Avg,0.0,0.0,0.6923137031785017,4.620162942605245,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6230823328606515,-0.0,0.0
601,Avg,0.0,0.0,0.6709218554822971,3.949241087122948,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6038296699340674,-0.0,0.0
602,Avg,0.0,0.0,0.6550035982783782,3.29423748884457,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5895032384505403,-0.0,0.0
603,Avg,0.0,0.0,0.6411521797044593,2.6530853091401108,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5770369617340133,-0.0,0.0
604,Avg,0.0,0.0,0.6346982299743393,2.0183870791657714,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5712284069769054,-0.0,0.0
605,Avg,0.0,0.0,0.6448357708224655,1.3735513083433057,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5803521937402188,-0.0,0.0
606,Avg,0.0,0.0,0.6867756541716529,0.6867756541716529,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6180980887544876,-0.0,0.0
607,Avg,0.3795697961007562,0.0,0.3244093372807886,0.3623663168908643,0.0,0.0,0.0,0.0,11.937316141530099,0.037956979610075624,0.671538199653466,-0.0,0.0
608,Avg,1.2837645696455349,0.5607349284608075,0.0,0.9231012453516718,0.0,0.0,0.0,0.0,11.937316141530099,0.1283764569645535,0.7230296411847272,-0.0,0.0
609,Avg,3.7607852212466257,3.0137203481332118,0.0,3.9368215934848836,0.0,0.0,0.0,0.0,11.937316141530099,0.3760785221246626,0.7470648731134141,-0.0,0.0
610,Avg,0.0,0.0,0.8667824457679084,3.070039147716975,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7801042011911176,-0.0,0.0
611,Avg,5.217394768145718,4.429256213346902,0.0,7.499295361063877,0.0,0.0,0.0,0.0,11.937316141530099,0.5217394768145719,0.7881385547988163,-0.0,0.0
612,Avg,0.0,4.726078404306013,6.112686882684945,6.112686882684945,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7753397901104376,-0.0,0.0
613,Avg,5.363287298280286,4.607481134386382,0.0,10.720168017071327,0.0,0.0,0.0,0.0,11.937316141530099,0.5363287298280287,0.7558061638939044,-0.0,0.0
614,Avg,0.0,7.441952050688809,9.081060033880068,9.081060033880068,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7310019798032515,-0.0,0.0
615,Avg,0.0,0.0,0.7899052517413244,8.291154782138744,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7109147265671919,-0.0,0.0
616,Avg,3.105426712864363,10.913327153714587,9.446969632283448,9.757512303569884,0.0,0.0,0.0,0.0,11.937316141530099,0.3105426712864363,0.6943722282048805,-0.0,0.0
617,Avg,1.5469239703157305,0.873404956296762,0.0,10.630917259866646,0.0,0.0,0.0,0.0,11.937316141530099,0.15469239703157306,0.6735190140189685,-0.0,0.0
618,Avg,0.0,0.0,0.7310597303257038,9.899857529540942,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6579537572931334,-0.0,0.0
619,Avg,0.0,0.0,0.7535288356803278,9.146328693860614,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.678175952112295,-0.0,0.0
620,Avg,0.0,6.245095919566735,7.695712306713674,7.695712306713674,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6810451564755718,-0.0,0.0
621,Avg,0.0,0.0,0.7216905424609044,6.97402176425277,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6495214882148139,-0.0,0.0
622,Avg,0.0,0.0,0.6945607166977928,6.279461047554977,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6251046450280136,-0.0,0.0
623,Avg,0.0,0.0,0.6684364343997015,5.6110246131552755,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6015927909597313,-0.0,0.0
624,Avg,0.0,0.0,0.6478710787391745,4.963153534416101,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.583083970865257,-0.0,0.0
625,Avg,0.0,3.0268652568032843,3.9950093956096926,3.9950093956096926,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5686431992454393,-0.0,0.0
626,Avg,0.0,0.0,0.6165571604508601,3.3784522351588326,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.554901444405774,-0.0,0.0
627,Avg,0.0,0.0,0.606793919009014,2.7716583161498187,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5461145271081126,-0.0,0.0
628,Avg,0.0,0.0,0.6066475415398497,2.165010774609969,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5459827873858647,-0.0,0.0
629,Avg,0.0,0.0,0.6175857816556619,1.5474249929543071,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5558272034900957,-0.0,0.0
630,Avg,0.0,0.0,0.6572786046747271,0.8901463882795799,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5915507442072544,-0.0,0.0
631,Avg,0.5048344693545347,0.0,0.16424116499324737,0.7259052232863326,0.0,0.0,0.0,0.0,11.937316141530099,0.05048344693545347,0.6526515178484573,-0.0,0.0
632,Avg,0.7284623985889567,0.0,0.0,0.7259052232863326,0.0,0.0,0.0,0.0,11.937316141530099,0.07284623985889567,0.7284623985889567,-0.0,0.0
633,Avg,3.7723639934795283,2.9906065367142345,0.0,3.716511760000567,0.0,0.0,0.0,0.0,11.937316141530099,0.37723639934795283,0.781757456765294,-0.0,0.0
634,Avg,0.0,0.0,0.9219657686153814,2.794545991385186,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8297691917538432,-0.0,0.0
635,Avg,5.2035002414662355,4.357542988920683,0.0,7.1520889803058685,0.0,0.0,0.0,0.0,11.937316141530099,0.5203500241466236,0.8459572525455531,-0.0,0.0
636,Avg,0.0,4.330567962135954,5.741328471220911,5.741328471220911,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8366276619628662,-0.0,0.0
637,Avg,5.3493927716008045,4.527244303588005,0.0,10.268572774808916,0.0,0.0,0.0,0.0,11.937316141530099,0.5349392771600805,0.8221484680127992,-0.0,0.0
638,Avg,0.0,6.963228878681902,8.61590082674541,8.61590082674541,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7910818653889669,-0.0,0.0
639,Avg,0.0,0.0,0.8563788321552382,7.759521994590172,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7707409489397143,-0.0,0.0
640,Avg,3.123952748437006,2.36210151338027,0.0,10.121623507970442,0.0,0.0,0.0,0.0,11.937316141530099,0.31239527484370067,0.7618512350567364,-0.0,0.0
641,Avg,1.577028778121276,9.671838874959759,9.817879752559037,9.975582630371164,0.0,0.0,0.0,0.0,11.937316141530099,0.1577028778121276,0.7412816804646506,-0.0,0.0
642,Avg,0.09031442341663694,0.0,0.6979974300124028,9.27758520035876,0.0,0.0,0.0,0.0,11.937316141530099,0.009031442341663695,0.7185121104277994,-0.0,0.0
643,Avg,0.0,0.0,0.8224971993430774,8.455088001015683,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7402474794087697,-0.0,0.0
644,Avg,0.0,0.0,0.827983803246437,7.627104197769246,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7451854229217932,-0.0,0.0
645,Avg,0.0,0.0,0.7847760485341814,6.842328149235065,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7062984436807632,-0.0,0.0
646,Avg,0.0,0.0,0.750260222580915,6.09206792665415,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6752342003228234,-0.0,0.0
647,Avg,0.0,0.0,0.7228874017930412,5.369180524861108,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.650598661613737,-0.0,0.0
648,Avg,0.0,0.0,0.6991457908030602,4.670034734058048,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6292312117227541,-0.0,0.0
649,Avg,0.0,0.0,0.677624792023573,3.9924099420344756,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6098623128212156,-0.0,0.0
650,Avg,0.0,0.0,0.6606664917720392,3.3317434502624366,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5945998425948352,-0.0,0.0
651,Avg,0.0,0.0,0.6487694722115763,2.6829739780508604,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5838925249904187,-0.0,0.0
652,Avg,0.0,0.0,0.6457747024746869,2.037199275576173,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5811972322272182,-0.0,0.0
653,Avg,0.0,0.0,0.6566625741361273,1.3805367014400458,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5909963167225145,-0.0,0.0
654,Avg,0.0,0.0,0.6902683507200229,0.6902683507200229,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6212415156480205,-0.0,0.0
655,Avg,0.37826392831247774,0.0,0.3262209789443875,0.3640473717756354,0.0,0.0,0.0,0.0,11.937316141530099,0.03782639283124778,0.6718628093624265,-0.0,0.0
656,Avg,2.2137785256641833,1.4762454659242428,0.0,1.8402928376998782,0.0,0.0,0.0,0.0,11.937316141530099,0.22137785256641834,0.7375330597399405,-0.0,0.0
657,Avg,0.7806379008398018,0.0,0.0,1.8402928376998782,0.0,0.0,0.0,0.0,11.937316141530099,0.07806379008398018,0.7806379008398018,-0.0,0.0
658,Avg,0.0,0.0,0.9201464188499391,0.9201464188499391,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8281317769649451,-0.0,0.0
659,Avg,5.2035002414662355,4.35382470161459,0.0,5.2739711204645285,0.0,0.0,0.0,0.0,11.937316141530099,0.5203500241466236,0.8496755398516451,-0.0,0.0
660,Avg,0.0,2.7865346040093453,4.030252862236937,4.030252862236937,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8406929720038977,-0.0,0.0
661,Avg,2.646133036279645,6.398744355390503,5.082191956999738,5.346805260627703,0.0,0.0,0.0,0.0,11.937316141530099,0.2646133036279645,0.8213614421889067,-0.0,0.0
662,Avg,4.863084337818912,4.075885276402292,0.0,9.422690537029995,0.0,0.0,0.0,0.0,11.937316141530099,0.48630843378189126,0.7871990614166203,-0.0,0.0
663,Avg,0.0,0.0,0.86136217281236,8.561328364217635,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7752259555311241,-0.0,0.0
664,Avg,2.9919547449819213,2.223061985960752,0.0,10.784390350178388,0.0,0.0,0.0,0.0,11.937316141530099,0.2991954744981921,0.7688927590211692,-0.0,0.0
665,Avg,1.428820493540128,9.939579816719426,10.290544058771902,10.433426108125914,0.0,0.0,0.0,0.0,11.937316141530099,0.1428820493540128,0.7507303297154131,-0.0,0.0
666,Avg,0.0,0.0,0.8079628107419418,9.625463297383973,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7271665296677475,-0.0,0.0
667,Avg,0.0,0.0,0.8200037736083464,8.805459523775626,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7380033962475118,-0.0,0.0
668,Avg,0.0,0.0,0.8191299558223248,7.986329567953302,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7372169602400923,-0.0,0.0
669,Avg,0.0,0.0,0.7830839774187734,7.203245590534529,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7047755796768961,-0.0,0.0
670,Avg,0.0,0.0,0.7468028682101012,6.456442722324428,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6721225813890911,-0.0,0.0
671,Avg,0.0,0.0,0.7168275524507991,5.739615169873629,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6451447972057192,-0.0,0.0
672,Avg,0.0,0.0,0.6988117955224438,5.040803374351185,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6289306159701994,-0.0,0.0
673,Avg,0.0,0.0,0.6748357558898102,4.365967618461375,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6073521803008292,-0.0,0.0
674,Avg,0.0,0.0,0.6571243629859213,3.7088432554754536,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5914119266873291,-0.0,0.0
675,Avg,0.0,0.0,0.6450292399878174,3.0638140154876363,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5805263159890356,-0.0,0.0
676,Avg,0.0,0.0,0.6405261316479824,2.423287883839654,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.5764735184831842,-0.0,0.0
677,Avg,0.0,0.0,0.6514287955320823,1.7718590883075718,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.586285915978874,-0.0,0.0
678,Avg,0.0,0.0,0.6795669265992546,1.0922921617083172,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.6116102339393291,-0.0,0.0
679,Avg,0.1552700084409282,0.0,0.5383825804321122,0.553909581276205,0.0,0.0,0.0,0.0,11.937316141530099,0.01552700084409282,0.6398143308298292,-0.0,0.0
680,Avg,0.6886144819239578,0.0,0.0,0.5539095812762045,0.0,0.0,0.0,0.0,11.937316141530099,0.06886144819239579,0.6886144819239578,-0.0,0.0
681,Avg,3.628787217791541,2.887604247326643,0.0,3.4415138286028473,0.0,0.0,0.0,0.0,11.937316141530099,0.3628787217791541,0.741182970464898,-0.0,0.0
682,Avg,0.0,0.0,0.8676188616998007,2.5738949669030466,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7808569755298206,-0.0,0.0
683,Avg,5.150237889194886,4.353127383244839,0.0,6.927022350147886,0.0,0.0,0.0,0.0,11.937316141530099,0.5150237889194886,0.7971105059500475,-0.0,0.0
684,Avg,0.0,4.217702011437786,5.572362180792836,5.572362180792836,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7974239512757667,-0.0,0.0
685,Avg,5.27528862931023,4.488931783687488,0.0,10.061293964480324,0.0,0.0,0.0,0.0,11.937316141530099,0.5275288629310231,0.7863568456227423,-0.0,0.0
686,Avg,0.0,6.849549505042461,8.455421734761392,8.455421734761392,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7603300562427924,-0.0,0.0
687,Avg,0.0,0.0,0.8182949442153686,7.637126790546024,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7364654497938318,-0.0,0.0
